3.30029297	10.1120691
3.49622226	10.3254108
3.70869446	10.5523739
3.94417715	10.7872763
4.2126112	10.9991112
4.15442753	12.0435896
3.73745012	13.0270386
3.19815922	14.2792568
2.66083026	14.2792568
2.12717175	14.2792568
1.59429705	14.2792568
1.06215096	14.2792568
0.528961718	14.2792568
0.313618511	10.0859203
0.624471724	10.0438404
0.931764007	9.9736948
1.23435557	9.87511349
1.53311837	9.74635506
1.82699454	9.58531284
2.11766243	9.38666534
5.59709549	11.4350624
5.21413755	11.3250294
4.85292101	11.2199926
2.64758897	8.88916397
2.87071514	8.60224724
3.05939651	8.30002785
3.21247149	7.98925447
3.33096218	7.67456579
3.41659856	7.35950947
3.47123957	7.04776812
3.49687338	6.74790955
3.49681759	6.45077991
3.47301483	6.1662159
3.42821646	5.89478207
8.48962021	5.45036411
8.94186974	5.98933411
9.3731308	6.50329113
9.80310154	7.01571035
10.2306108	7.52519608
9.99641514	8.59691048
9.6230278	8.91022015
9.25065136	9.22268009
8.88108444	9.53278446
8.5058136	9.84767342
8.11753178	10.173481
7.73559284	10.4939651
7.36044264	10.808754
6.99537325	11.1150837
6.65608406	11.3997812
5.78556967	12.4784164
5.59166765	13.3768044
5.14877892	14.2792568
4.70942831	14.2792568
4.17181826	14.2792568
7.94999313	13.8936081
7.8408494	14.0816307
7.4095912	14.2792568
6.9847641	14.2792568
6.51820374	14.2792568
6.04114008	14.2792568
6.99744606	12.423007
7.45032501	12.9627266
7.80414295	13.3843899
14.8238258	13.5825729
14.4021692	13.0800619
13.9886703	12.5872726
13.5796947	12.0998755
13.1739864	11.6163702
12.7707357	11.1357956
12.3692303	10.657299
11.9688635	10.1801615
11.5691776	9.70383358
11.1698494	9.22793293
10.770977	8.75257587
11.0560522	8.50891876
11.4563923	8.98602486
11.8559895	9.46224689
12.2556124	9.9384985
12.6557522	10.4153671
13.0569544	10.8935013
13.4598923	11.373704
13.8652611	11.8568029
14.2734089	12.343215
14.683486	12.8319254
15.0911121	13.3177156
15.480547	13.781826
8.2570076	14.1185598
8.16125298	14.1989079
15.005805	14.8203897
14.503088	15.242219
14.000371	15.6640491
13.0241938	16.48316
12.5525322	16.8789291
12.0929976	17.2645245
11.685112	17.606781
11.4752636	17.7828655
11.328187	17.9062786
13.759325	15.3767824
14.262043	14.9549522
14.7647591	14.533123
11.7985153	17.0220966
12.2965298	16.6042137
12.7787619	16.1995716
11.0687294	17.6344604
11.1713505	17.5483513
8.76604652	14.5307426
9.17932892	15.0232735
9.59261131	15.5158043
10.0058928	16.0083332
10.4191761	16.5008659
10.8324594	16.9933968
10.5451927	17.2344418
10.1319103	16.7419109
9.71862793	16.2493801
9.30534554	15.7568502
8.89206314	15.2643194
8.47878075	14.7717886
-6.31097317	11.1179523
-6.67089748	10.7857876
-7.03407383	10.4564028
-7.40034008	10.1251526
-7.76738834	9.79187489
-8.13359642	9.45695496
-8.49794102	9.1209383
-8.85963058	8.78459549
-9.21787548	8.4492569
-9.57185936	8.11728287
-9.91872406	7.79329443
-5.9339056	10.8588848
-6.30414438	10.4896107
-6.67306995	10.1323452
-7.04040623	9.77744675
-7.40494537	9.4219017
-7.7653203	9.06467247
-8.12077522	8.70640182
-8.4707222	8.34752655
-8.81474209	7.98939705
-9.15261269	7.63705778
-9.48481464	7.29389811
-5.55346203	10.5984745
-5.93258858	10.2046633
-6.30496693	9.81677246
-6.67504549	9.43987465
-7.03934479	9.06375313
-7.39479923	8.6996088
-7.742908	8.30705261
-8.08183479	7.92191696
-8.41247654	7.53768921
-8.73545933	7.16152334
-9.05449677	6.79326534
-5.20155096	10.4738541
-5.59003448	10.0192032
-5.96190548	9.57545567
-6.32839203	9.16838837
-6.68557262	8.77787018
-7.03058243	8.38677597
-7.36870337	7.94551849
-7.69880295	7.50320864
-8.01492596	7.0929184
-8.32101536	6.69082022
-8.62308121	6.29977894
-4.864748	10.2649279
-5.26459074	9.8279686
-5.63928699	9.397089
-5.99728775	8.96297741
-6.34177113	8.55400658
-6.67105484	8.1508522
-6.99023342	7.71872234
-7.29668379	7.28247833
-7.59500313	6.82732916
-7.89404821	6.32150841
-8.17845535	5.86481905
-4.58120298	10.1320705
-4.96867418	9.67887402
-5.33343124	9.22465897
-5.67998362	8.77258587
-6.010355	8.3495636
-6.32163239	7.94390345
-6.61902714	7.52075672
-6.90017319	7.08835363
-7.16982746	6.62689257
-7.42870951	6.12660456
-7.68330288	5.56491375
-4.32878828	10.0060577
-4.69553757	9.53350353
-5.04578114	9.05008888
-5.37833309	8.59043407
-5.69605541	8.14265347
-5.98585367	7.75608969
-6.25868797	7.35114622
-6.51515627	6.92328644
-6.75144577	6.47646046
-6.9634428	6.00230074
-7.15762615	5.47977543
-4.08849573	9.89420891
-4.43910217	9.40279865
-4.77503967	8.91468239
-5.09079456	8.46871662
-5.38358927	8.05081177
-5.65789795	7.63100004
-5.91311169	7.20916605
-6.14772987	6.78391886
-6.35735798	6.35336304
-6.514534	5.92983961
-6.65405273	5.45946217
-3.85590696	9.77201843
-4.1973362	9.26880169
-4.51643705	8.80461502
-4.80490303	8.39415169
-5.07388496	7.98671961
-5.32307816	7.57767296
-5.551826	7.1661377
-5.75812817	6.75185251
-5.93699789	6.3336997
-6.08116817	5.90789223
-6.16534328	5.47738647
-3.63873029	9.61701393
-3.96864748	9.13121891
-4.25561237	8.72655201
-4.52112579	8.3316946
-4.76568508	7.93837833
-4.98913908	7.54292679
-5.19076395	7.14457893
-5.36835098	6.74361324
-5.5169239	6.33987856
-5.62990141	5.93189144
-5.69087124	5.5208807
-3.43005681	9.46271324
-3.73154116	9.03396416
-3.99901414	8.6510601
-4.24141788	8.27480984
-4.46009207	7.89737177
-4.6568985	7.51704693
-4.83080816	7.13353252
-4.97939777	6.74750853
-5.09881639	6.35994053
-5.18270016	5.97062206
-5.21904659	5.58209419
-3.23001933	9.3015461
-3.49968815	8.93365192
-3.75499177	8.57254219
-3.97326255	8.21846962
-4.16047049	7.85610485
-4.32926702	7.49146128
-4.4748106	7.12390137
-4.59548616	6.75481749
-4.68523693	6.38517952
-4.74187946	6.01579237
-4.75830412	5.65047646
-3.02156997	9.16841507
-3.27291346	8.82916641
-3.50100327	8.49007034
-3.69917369	8.15015316
-3.86806512	7.80566835
-4.01121712	7.45782518
-4.12908459	7.10791922
-4.21941185	6.75810242
-4.28208065	6.41047382
-4.3115778	6.06123066
-4.31755161	5.71665573
-2.82513332	9.03782082
-3.06512547	8.72073364
-3.274719	8.39789963
-3.45167017	8.07117271
-3.59681249	7.74164438
-3.71239471	7.41031933
-3.79951572	7.07995844
-3.85861588	6.75364494
-3.88988161	6.42538881
-3.89301562	6.099998
-3.8993361	5.76914883
-8.6702919	14.6110916
-8.57453632	14.6914396
-9.0835743	15.1036224
-8.98781967	15.1839714
-9.49685669	15.5961533
-9.40110207	15.6765022
-9.91013908	16.0886841
-9.81438446	16.1690331
-10.3234215	16.5812149
-10.2276669	16.6615639
-10.7367039	17.0737457
-10.6409492	17.1540947
-5.41613865	13.350709
-5.68201351	12.4281073
-5.05089235	13.2756481
-5.27381706	12.2783051
-4.70983315	13.2228622
-4.9255867	12.1834316
-4.33806849	13.1677589
-4.55954552	12.0950241
-5.3195982	1.07478344
-0.456598401	0.465443581
-0.911780119	0.471261948
-1.36792886	0.481633723
-1.8283602	0.497249216
-2.29807663	0.519653082
-2.78576779	0.551771641
-3.29767609	0.600089312
-3.85082388	0.677888989
-4.48897839	0.812476635
-2.88807392	3.67912245
-3.28904963	3.27118564
-3.7116003	2.8362112
-4.160007	2.3626461
-4.66568089	1.81073248
-6.26806164	4.55626011
-6.23490047	4.08670616
-6.16429758	3.59842253
-6.05598927	3.0825429
-5.90116262	2.52390528
-5.67517281	1.88836575
-7.15107441	0.786370277
-6.30226564	0.876915455
-0.442170799	0.928208113
-0.419945776	1.38487625
-0.392213851	1.83200383
-0.361377478	2.26605582
-0.329610527	2.68337703
-0.880868912	0.939643741
-0.836358905	1.40150881
-0.780751407	1.85365152
-0.718972325	2.29250574
-0.655072927	2.71454406
-1.32041967	0.959625661
-1.25543857	1.42972851
-1.16789508	1.89029729
-1.07201362	2.33671856
-0.973661304	2.7657764
-1.7659297	0.988876998
-1.69273853	1.46840525
-1.55596781	1.94240153
-1.41987121	2.39880276
-1.28351879	2.8363924
-2.21443033	1.0309993
-2.08994389	1.53007531
-1.93920374	2.01260042
-1.76105547	2.47959542
-1.58372653	2.92567182
-2.68219399	1.08901763
-2.51119542	1.60871756
-2.32395267	2.10257196
-2.09517622	2.580755
-1.8727591	3.03397298
-3.13659382	1.17676222
-2.92242122	1.71846664
-2.69294882	2.22199416
-2.41737342	2.70643425
-2.14947486	3.16234899
-3.62089968	1.3045696
-3.34073925	1.86870956
-3.04917407	2.37874699
-2.72511244	2.86145949
-2.41163278	3.31253004
-4.13515568	1.50077879
-3.75650597	2.07870054
-3.38414407	2.58551884
-3.01471615	3.05068684
-2.6575942	3.48559618
-3.09285092	3.89723349
-3.27490139	4.13431835
-3.43229985	4.38799906
-3.5671382	4.65411854
-3.6799345	4.92843246
-3.76917124	5.20864344
-3.52975273	3.52619171
-3.73802137	3.80360627
-3.90510464	4.11078405
-4.04542017	4.42464638
-4.15730333	4.74345112
-4.23835278	5.06537294
-3.98742104	3.14253855
-4.22055721	3.47502136
-4.39886761	3.83565998
-4.54255295	4.19924831
-4.65115738	4.56279182
-4.72262287	4.92512798
-4.48777342	2.73273039
-4.72997093	3.14679837
-4.91705132	3.56664515
-5.05924559	3.98187685
-5.16055679	4.38979244
-5.22048807	4.79095554
-5.02950335	2.31230402
-5.28737593	2.81903005
-5.46656036	3.31082821
-5.59682941	3.77939701
-5.68469429	4.23002768
-5.73064423	4.66761589
-6.80512714	4.46963787
-7.36420631	4.40431404
-6.79064465	3.97664261
-7.36411047	3.89989853
-6.74527931	3.46182561
-7.34363174	3.37051749
-6.67212152	2.91412592
-7.3079052	2.8058486
-6.56985474	2.31842637
-7.25882244	2.19476604
-6.43776083	1.65111184
-7.20035934	1.52497721
-3.31424522	12.8750896
-3.78860664	11.7922993
-1.97773814	9.87002659
-2.12460899	10.1414862
-2.26265287	10.403842
-2.40131617	10.6670341
-2.55429339	10.9827423
-2.70867324	11.3060904
-2.86720157	11.6416073
-3.05428553	12.1153774
-0.521674752	13.7025471
-1.06319416	13.5624933
-1.59479129	13.4130735
-2.12638831	13.2636547
-2.65798545	13.1142359
-3.51049995	11.4210711
-3.30686998	11.1080818
-3.13325787	10.853404
-2.95217848	10.595315
-2.76501608	10.3063955
-2.59939766	10.0656414
-2.44603443	9.85066319
-2.28153992	9.6307354
-1.66871238	10.0711298
-1.34492028	10.222702
-1.01264107	10.3355303
-0.676388681	10.4152374
-0.337963521	10.461978
-1.79548466	10.3936281
-1.44591403	10.5630255
-1.08900404	10.6887522
-0.727425575	10.7769823
-0.363057733	10.8277435
-1.9065094	10.6742802
-1.5406357	10.8992796
-1.16341746	11.057169
-0.776967704	11.1516228
-0.387814969	11.2061119
-2.02005577	10.9577236
-1.62958825	11.2024336
-1.23176932	11.4006901
-0.825582504	11.5348825
-0.412207454	11.592474
-2.14182448	11.2797432
-1.72393584	11.5372181
-1.30080318	11.7492323
-0.871699929	11.9025841
-0.436202466	11.9835997
-2.26819134	11.6335726
-1.82342243	11.916605
-1.37580752	12.1564379
-0.9205966	12.3121634
-0.459676325	12.3793926
-2.39884472	12.0318499
-1.92493367	12.3314791
-1.44949079	12.5683851
-0.967334747	12.709054
-0.482509106	12.7862854
-2.53465009	12.5164537
-2.02735233	12.7993202
-1.52229691	12.9886322
-1.01427853	13.1223068
-0.504243851	13.2180042
-7.38325214	13.9407883
-7.54313755	13.6202879
-6.89526272	13.7883577
-7.10828972	13.3206692
-6.36146688	13.6174269
-6.5942297	12.9706488
5.32188892	1.07400143
0.456178844	0.466796041
0.911812484	0.473612338
1.36816597	0.484844774
1.82796776	0.501323879
2.29579067	0.524590015
2.78029203	0.557582974
3.29171252	0.606107891
3.84906507	0.682381094
4.4902997	0.814695656
4.67547417	1.81198955
4.16963959	2.36914682
3.71956086	2.84749293
3.29848957	3.28333688
2.89759707	3.69216323
7.15102386	0.780068517
6.30250502	0.873326898
6.27372932	4.55297661
6.2415266	4.08211231
6.17139149	3.59288573
6.0645113	3.07560277
5.90964365	2.5172739
5.68109798	1.88444257
2.67425418	3.49575639
2.43065977	3.32284784
2.16875339	3.17317128
1.89141488	3.0432291
1.6006819	2.93234611
1.29688072	2.8412292
0.981969595	2.76911831
0.659138501	2.71635962
0.330880523	2.68419671
3.03281569	3.06032372
2.74365115	2.87231922
2.43304062	2.71811461
2.11718702	2.59031677
1.77555668	2.48764038
1.42960286	2.40508413
1.07787561	2.34121799
0.721095085	2.29539633
0.360895336	2.26767325
3.40233326	2.59459996
3.05246615	2.39505816
2.69565082	2.23789787
2.3187983	2.11808872
1.93764687	2.02427506
1.5541904	1.95143735
1.16812992	1.89647555
0.779513299	1.85770035
0.389161944	1.83436751
3.77326918	2.08560205
3.34947968	1.88017333
2.92515349	1.73129237
2.50168943	1.62272072
2.08166695	1.54197347
1.66426373	1.48154759
1.24782872	1.43708718
0.831250489	1.40619802
0.414326131	1.38766313
4.14368534	1.50578523
3.6208601	1.31360388
3.12676692	1.18794131
2.65538645	1.10213101
2.19948936	1.04129624
1.75339353	0.997274756
1.31241155	0.965605915
0.873613596	0.943884373
0.435485601	0.930842757
7.2050128	1.51282489
7.26431561	2.1832037
7.31488132	2.79757833
7.35206795	3.36617565
7.37250996	3.89848518
7.36866188	4.40499783
6.44221592	1.64424682
6.57517195	2.31226301
6.67872143	2.91015315
6.75227928	3.4604187
6.79616833	3.9769361
6.80107594	4.47316217
5.74334717	4.65874815
5.22619057	4.78135967
4.72319412	4.91715384
4.23622704	5.06256151
3.76754904	5.21345615
5.69216013	4.22013855
5.1601491	4.38022947
4.64646292	4.55603409
4.15192175	4.74207067
3.67730927	4.93315172
5.60998344	3.76571441
5.06055546	3.97338152
4.5434556	4.19188309
4.04257393	4.42585135
3.56637168	4.6606555
5.4833889	3.29583812
4.92295551	3.56018591
4.39913464	3.83680487
3.90338707	4.11856461
3.43302202	4.39812422
5.30147457	2.81034327
4.73457432	3.14821005
4.21655941	3.48802495
3.73337221	3.82216644
3.2770071	4.14727783
5.03732204	2.31171465
4.48415947	2.74470711
3.98875237	3.15458822
3.53015161	3.54218888
3.0976789	3.91120005
3.28721952	12.8867016
3.79503679	11.8498592
0.525130928	13.7056656
1.06319416	13.5624933
1.59479129	13.4130735
2.12638831	13.2636547
2.65798545	13.1142359
1.98485792	9.87562466
2.12650943	10.1409845
2.27186394	10.4207354
2.40835381	10.6720657
2.55790997	10.9799089
2.70599818	11.2863111
2.8694644	11.660696
3.05493307	12.1401157
0.50720644	13.2309027
0.485550106	12.7998047
0.462925285	12.3899212
0.440096676	11.9900417
0.417175829	11.5952072
0.393866837	11.2051353
0.369450092	10.8233061
0.342969567	10.4559793
1.01641679	13.1342115
0.970237553	12.719883
0.923942029	12.3170128
0.87754041	11.9211407
0.83094269	11.5297012
0.783622384	11.1433201
0.734464407	10.7662935
0.682466984	10.4059048
1.52426863	13.00282
1.45360363	12.5990744
1.38295031	12.2035275
1.31038833	11.7953167
1.23838711	11.4071865
1.16967154	11.0478706
1.09545207	10.6771498
1.01770508	10.3253088
2.03102303	12.8333178
1.93446732	12.4273872
1.83420086	11.9940395
1.73194003	11.5749464
1.63508809	11.2086611
1.54451847	10.8893738
1.44977736	10.5510178
1.34681237	10.2112989
2.53715801	12.5430107
2.40469074	12.0843773
2.27317524	11.6662207
2.14713287	11.2960529
2.02512503	10.9608517
1.909518	10.6641569
1.79545283	10.3790741
1.66826677	10.0598173
2.27797294	9.63240814
2.44883537	9.85842514
2.62660336	10.1104774
2.77851582	10.3267689
2.95843673	10.5937157
3.12306976	10.8360748
3.3116107	11.127018
3.52588844	11.4700327
6.31546926	11.1241779
5.94467163	10.8987064
5.57078552	10.7023563
5.21708298	10.5444946
4.88889456	10.3868685
4.59549999	10.2416973
4.32964182	10.1496105
4.08149338	9.99213028
3.85111499	9.81530952
3.63514853	9.63670635
3.42867732	9.46452332
3.22975373	9.30083656
3.02108574	9.16852283
2.82405806	9.03968811
6.67440605	10.7886009
6.30912209	10.503746
5.9360342	10.2248678
5.59135485	10.0297594
5.27293539	9.87759686
4.97388744	9.72226906
4.6963582	9.60587311
4.43633699	9.4524765
4.19159603	9.30699348
3.96032286	9.15617371
3.73204422	9.03406525
3.50028396	8.93320656
3.27303934	8.82911205
3.06423569	8.72273827
7.04249287	10.4522724
6.67864037	10.1364727
6.31508017	9.84842491
5.96811533	9.60667419
5.64249849	9.41455364
5.33460712	9.24061012
5.04568958	9.1014843
4.77333689	8.94858646
4.51733732	8.81272316
4.25630569	8.72980309
4.00150108	8.65185642
3.75632644	8.57230377
3.50136805	8.48984528
3.27390718	8.39961433
7.40948009	10.1191063
7.04878044	9.774333
6.68508101	9.46557903
6.33374405	9.19521618
5.99887037	8.9697876
5.67977667	8.77189827
5.37845707	8.61086559
5.09180069	8.47429752
4.80559921	8.39828587
4.52328539	8.33368683
4.25144577	8.27287865
3.96911693	8.21459198
3.69847727	8.14879036
3.45121527	8.07182217
7.77884483	9.78293037
7.41559124	9.41478729
7.04715157	9.0846653
6.68909979	8.78972626
6.34383202	8.543993
6.01134396	8.32832241
5.69661236	8.13980961
5.38418674	8.05175209
5.07433462	7.9882431
4.76685905	7.93934631
4.46309614	7.89688873
4.16047668	7.85452795
3.86829567	7.80423975
3.59713602	7.74060869
8.14964294	9.44375706
7.7735939	9.05853271
7.39974499	8.68183708
7.03409767	8.36664772
6.67700243	8.10207558
6.32634783	7.89982939
5.98829412	7.73675346
5.65825748	7.62952137
5.32334948	7.57759619
4.9896698	7.54312372
4.65795898	7.51679468
4.32983923	7.49045706
4.01189232	7.45601082
3.71321988	7.40749121
8.50685501	9.11357784
8.12612629	8.70226288
7.74591446	8.30005074
7.37164974	7.9187789
7.0037322	7.5978303
6.62805796	7.44813156
6.26405907	7.31416988
5.9134922	7.20480156
5.55204487	7.16461897
5.19103289	7.14409256
4.83128548	7.13311005
4.47535658	7.12279415
4.12928104	7.10510635
3.80068135	7.07463932
8.86470318	8.78046894
8.47408199	8.34424686
8.08384609	7.91533566
7.69798613	7.50326824
7.32092333	7.09802008
6.91691494	6.98367882
6.52237892	6.87678576
6.14827156	6.77709484
5.75842762	6.74911976
5.36862469	6.7425127
4.97977924	6.74674845
4.59533739	6.75290585
4.21979046	6.75379992
3.86024261	6.74516535
9.2211895	8.44691467
8.81702232	7.98718548
8.41353798	7.53362656
8.01407623	7.08949184
7.6202569	6.66636896
7.18390369	6.5410738
6.75832367	6.43483734
6.35823631	6.34541321
5.93762398	6.33021736
5.51753902	6.33821392
5.09953451	6.3585043
4.6858902	6.38272285
4.28121471	6.40517902
3.89205837	6.4220314
9.57440376	8.11658001
9.15491104	7.63446522
8.73618317	7.15726662
8.31856728	6.69625282
7.89804649	6.28040457
7.43251562	6.09064913
6.96877575	5.97607708
6.51878357	5.91774559
6.08237934	5.90456247
5.63156128	5.92968655
5.18449497	5.96858692
4.7433691	6.01410246
4.31235123	6.06156063
3.89697671	6.10730696
9.92120838	7.79477119
9.49045849	7.28304625
9.05585194	6.77716446
8.6191473	6.30880165
8.17284298	5.88593531
7.67933702	5.56504202
7.15787601	5.4723177
6.65132856	5.45601368
6.16557693	5.47448349
5.69360065	5.51755619
5.22141933	5.57914639
4.75855875	5.65038204
4.31334639	5.72421598
3.87627387	5.80186081
5.39808607	12.3807249
5.224823	13.3240833
4.9906354	12.2865114
4.81055212	13.2693729
4.57882595	12.184432
4.3173213	13.1876354
7.61240244	13.6482372
7.48190975	13.9547548
7.22084713	13.3593826
7.07103729	13.8096209
6.75959206	13.0170269
6.60252523	13.6451569
6.2281971	12.6495762
6.08167362	13.4821415
8.57453537	14.6914396
8.67029095	14.6110916
8.98783207	15.1839581
9.08361244	15.1035891
9.40129089	15.676342
9.49710846	15.5959415
9.81517982	16.1683655
9.91104984	16.0879173
10.2300215	16.6595879
10.3261127	16.5789566
10.6470366	17.1489868
10.7442398	17.0674229
